Read the parameters into your program so you an refer to them by state and county,,,,,,,,,
,,,,,,,Cost Parameters,,
ExpenseName,stateAbbrev,stateFIPS,countyortownName,numadults,numkids,yearofdata,expense.misc,,
expense.misc,NC,37,Richmond County,2,1,2020,"3,397",,
expense.misc,NC,37,Richmond County,2,2,2020,"4,052",,
expense.misc,NC,37,Richmond County,2,3,2020,"4,943",,
expense.misc,NC,37,Richmond County,2,4,2020,"5,618",,
expense.misc,NC,37,Richmond County,3,0,2020,"3,007",,
expense.misc,NC,37,Richmond County,3,1,2020,"3,918",,
expense.misc,NC,37,Richmond County,3,2,2020,"4,553",,
expense.misc,NC,37,Richmond County,3,3,2020,"5,406",,
expense.misc,NC,37,Richmond County,3,4,2020,"6,015",,
expense.misc,NC,37,Robeson County,1,0,2020,"1,411",,
expense.misc,NC,37,Robeson County,1,1,2020,"2,852",,
expense.misc,NC,37,Robeson County,1,2,2020,"3,558",,
expense.misc,NC,37,Robeson County,1,3,2020,"4,445",,
expense.misc,NC,37,Robeson County,1,4,2020,"5,115",,
expense.misc,NC,37,Robeson County,2,0,2020,"2,546",,
expense.misc,NC,37,Robeson County,2,1,2020,"3,449",,
expense.misc,NC,37,Robeson County,2,2,2020,"4,135",,
expense.misc,NC,37,Robeson County,2,3,2020,"5,002",,
expense.misc,NC,37,Robeson County,2,4,2020,"5,709",,
expense.misc,NC,37,Robeson County,3,0,2020,"3,032",,
expense.misc,NC,37,Robeson County,3,1,2020,"3,920",,
expense.misc,NC,37,Robeson County,3,2,2020,"4,586",,
expense.misc,NC,37,Robeson County,3,3,2020,"5,406",,
expense.misc,NC,37,Robeson County,3,4,2020,"6,044",,
expense.misc,NC,37,Rockingham County,1,0,2020,"1,416",,
expense.misc,NC,37,Rockingham County,1,1,2020,"2,879",,
expense.misc,NC,37,Rockingham County,1,2,2020,"3,631",,
expense.misc,NC,37,Rockingham County,1,3,2020,"4,624",,
expense.misc,NC,37,Rockingham County,1,4,2020,"5,336",,
expense.misc,NC,37,Rockingham County,2,0,2020,"2,528",,
expense.misc,NC,37,Rockingham County,2,1,2020,"3,479",,
expense.misc,NC,37,Rockingham County,2,2,2020,"4,208",,
expense.misc,NC,37,Rockingham County,2,3,2020,"5,179",,
expense.misc,NC,37,Rockingham County,2,4,2020,"5,932",,
expense.misc,NC,37,Rockingham County,3,0,2020,"3,045",,
expense.misc,NC,37,Rockingham County,3,1,2020,"4,039",,
expense.misc,NC,37,Rockingham County,3,2,2020,"4,745",,
expense.misc,NC,37,Rockingham County,3,3,2020,"5,524",,
expense.misc,NC,37,Rockingham County,3,4,2020,"6,201",,
expense.misc,NC,37,Rowan County,1,0,2020,"1,588",,
expense.misc,NC,37,Rowan County,1,1,2020,"2,893",,
expense.misc,NC,37,Rowan County,1,2,2020,"3,599",,
expense.misc,NC,37,Rowan County,1,3,2020,"4,608",,
expense.misc,NC,37,Rowan County,1,4,2020,"5,277",,
expense.misc,NC,37,Rowan County,2,0,2020,"2,596",,
expense.misc,NC,37,Rowan County,2,1,2020,"3,498",,
expense.misc,NC,37,Rowan County,2,2,2020,"4,183",,
expense.misc,NC,37,Rowan County,2,3,2020,"5,172",,
expense.misc,NC,37,Rowan County,2,4,2020,"5,878",,
expense.misc,NC,37,Rowan County,3,0,2020,"3,092",,
expense.misc,NC,37,Rowan County,3,1,2020,"4,103",,
expense.misc,NC,37,Rowan County,3,2,2020,"4,766",,
expense.misc,NC,37,Rowan County,3,3,2020,"5,508",,
expense.misc,NC,37,Rowan County,3,4,2020,"6,143",,
expense.misc,NC,37,Rutherford County,1,0,2020,"1,379",,
expense.misc,NC,37,Rutherford County,1,1,2020,"2,796",,
expense.misc,NC,37,Rutherford County,1,2,2020,"3,503",,
expense.misc,NC,37,Rutherford County,1,3,2020,"4,397",,
expense.misc,NC,37,Rutherford County,1,4,2020,"5,068",,
expense.misc,NC,37,Rutherford County,2,0,2020,"2,463",,
expense.misc,NC,37,Rutherford County,2,1,2020,"3,368",,
expense.misc,NC,37,Rutherford County,2,2,2020,"4,056",,
expense.misc,NC,37,Rutherford County,2,3,2020,"4,930",,
expense.misc,NC,37,Rutherford County,2,4,2020,"5,637",,
expense.misc,NC,37,Rutherford County,3,0,2020,"2,954",,
expense.misc,NC,37,Rutherford County,3,1,2020,"3,849",,
expense.misc,NC,37,Rutherford County,3,2,2020,"4,516",,
expense.misc,NC,37,Rutherford County,3,3,2020,"5,419",,
expense.misc,NC,37,Rutherford County,3,4,2020,"6,058",,
expense.misc,NC,37,Sampson County,1,0,2020,"1,419",,
expense.misc,NC,37,Sampson County,1,1,2020,"2,862",,
expense.misc,NC,37,Sampson County,1,2,2020,"3,573",,
expense.misc,NC,37,Sampson County,1,3,2020,"4,568",,
expense.misc,NC,37,Sampson County,1,4,2020,"5,240",,
expense.misc,NC,37,Sampson County,2,0,2020,"2,558",,
expense.misc,NC,37,Sampson County,2,1,2020,"3,462",,
expense.misc,NC,37,Sampson County,2,2,2020,"4,151",,
expense.misc,NC,37,Sampson County,2,3,2020,"5,125",,
expense.misc,NC,37,Sampson County,2,4,2020,"5,836",,
expense.misc,NC,37,Sampson County,3,0,2020,"3,060",,
expense.misc,NC,37,Sampson County,3,1,2020,"4,056",,
expense.misc,NC,37,Sampson County,3,2,2020,"4,723",,
expense.misc,NC,37,Sampson County,3,3,2020,"5,585",,
expense.misc,NC,37,Sampson County,3,4,2020,"6,222",,
expense.misc,NC,37,Scotland County,1,0,2020,"1,430",,
expense.misc,NC,37,Scotland County,1,1,2020,"2,837",,
expense.misc,NC,37,Scotland County,1,2,2020,"3,508",,
expense.misc,NC,37,Scotland County,1,3,2020,"4,357",,
expense.misc,NC,37,Scotland County,1,4,2020,"4,989",,
expense.misc,NC,37,Scotland County,2,0,2020,"2,582",,
expense.misc,NC,37,Scotland County,2,1,2020,"3,450",,
expense.misc,NC,37,Scotland County,2,2,2020,"4,100",,
expense.misc,NC,37,Scotland County,2,3,2020,"4,927",,
expense.misc,NC,37,Scotland County,2,4,2020,"5,599",,
expense.misc,NC,37,Scotland County,3,0,2020,"3,090",,
expense.misc,NC,37,Scotland County,3,1,2020,"3,940",,
expense.misc,NC,37,Scotland County,3,2,2020,"4,567",,
expense.misc,NC,37,Scotland County,3,3,2020,"5,451",,
expense.misc,NC,37,Scotland County,3,4,2020,"6,048",,
expense.misc,NC,37,Stanly County,1,0,2020,"1,405",,
expense.misc,NC,37,Stanly County,1,1,2020,"2,736",,
expense.misc,NC,37,Stanly County,1,2,2020,"3,500",,
expense.misc,NC,37,Stanly County,1,3,2020,"4,534",,
expense.misc,NC,37,Stanly County,1,4,2020,"5,259",,
expense.misc,NC,37,Stanly County,2,0,2020,"2,400",,
expense.misc,NC,37,Stanly County,2,1,2020,"3,328",,
expense.misc,NC,37,Stanly County,2,2,2020,"4,071",,
expense.misc,NC,37,Stanly County,2,3,2020,"5,083",,
expense.misc,NC,37,Stanly County,2,4,2020,"5,848",,
expense.misc,NC,37,Stanly County,3,0,2020,"2,875",,
expense.misc,NC,37,Stanly County,3,1,2020,"3,910",,
expense.misc,NC,37,Stanly County,3,2,2020,"4,630",,
expense.misc,NC,37,Stanly County,3,3,2020,"5,575",,
expense.misc,NC,37,Stanly County,3,4,2020,"6,265",,
expense.misc,NC,37,Stokes County,1,0,2020,"1,451",,
expense.misc,NC,37,Stokes County,1,1,2020,"2,845",,
expense.misc,NC,37,Stokes County,1,2,2020,"3,623",,
expense.misc,NC,37,Stokes County,1,3,2020,"4,658",,
expense.misc,NC,37,Stokes County,1,4,2020,"5,394",,
expense.misc,NC,37,Stokes County,2,0,2020,"2,520",,
expense.misc,NC,37,Stokes County,2,1,2020,"3,463",,
expense.misc,NC,37,Stokes County,2,2,2020,"4,218",,
expense.misc,NC,37,Stokes County,2,3,2020,"5,229",,
expense.misc,NC,37,Stokes County,2,4,2020,"6,009",,
expense.misc,NC,37,Stokes County,3,0,2020,"3,022",,
expense.misc,NC,37,Stokes County,3,1,2020,"4,057",,
expense.misc,NC,37,Stokes County,3,2,2020,"4,786",,
expense.misc,NC,37,Stokes County,3,3,2020,"5,800",,
expense.misc,NC,37,Stokes County,3,4,2020,"6,497",,
expense.misc,NC,37,Surry County,1,0,2020,"1,401",,
expense.misc,NC,37,Surry County,1,1,2020,"2,771",,
expense.misc,NC,37,Surry County,1,2,2020,"3,499",,
expense.misc,NC,37,Surry County,1,3,2020,"4,454",,
expense.misc,NC,37,Surry County,1,4,2020,"5,142",,
expense.misc,NC,37,Surry County,2,0,2020,"2,453",,
expense.misc,NC,37,Surry County,2,1,2020,"3,373",,
expense.misc,NC,37,Surry County,2,2,2020,"4,079",,
expense.misc,NC,37,Surry County,2,3,2020,"5,012",,
expense.misc,NC,37,Surry County,2,4,2020,"5,741",,
expense.misc,NC,37,Surry County,3,0,2020,"2,967",,
expense.misc,NC,37,Surry County,3,1,2020,"3,922",,
expense.misc,NC,37,Surry County,3,2,2020,"4,604",,
expense.misc,NC,37,Surry County,3,3,2020,"5,567",,
expense.misc,NC,37,Surry County,3,4,2020,"6,218",,
expense.misc,NC,37,Swain County,1,0,2020,"1,521",,
expense.misc,NC,37,Swain County,1,1,2020,"2,850",,
expense.misc,NC,37,Swain County,1,2,2020,"3,563",,
expense.misc,NC,37,Swain County,1,3,2020,"4,464",,
expense.misc,NC,37,Swain County,1,4,2020,"5,135",,
expense.misc,NC,37,Swain County,2,0,2020,"2,647",,
expense.misc,NC,37,Swain County,2,1,2020,"3,462",,
expense.misc,NC,37,Swain County,2,2,2020,"4,152",,
expense.misc,NC,37,Swain County,2,3,2020,"5,029",,
expense.misc,NC,37,Swain County,2,4,2020,"5,744",,
expense.misc,NC,37,Swain County,3,0,2020,"3,086",,
expense.misc,NC,37,Swain County,3,1,2020,"3,986",,
expense.misc,NC,37,Swain County,3,2,2020,"4,651",,
expense.misc,NC,37,Swain County,3,3,2020,"5,632",,
expense.misc,NC,37,Swain County,3,4,2020,"6,265",,
expense.misc,NC,37,Transylvania County,1,0,2020,"1,521",,
expense.misc,NC,37,Transylvania County,1,1,2020,"2,973",,
expense.misc,NC,37,Transylvania County,1,2,2020,"3,775",,
expense.misc,NC,37,Transylvania County,1,3,2020,"4,777",,
expense.misc,NC,37,Transylvania County,1,4,2020,"5,532",,
expense.misc,NC,37,Transylvania County,2,0,2020,"2,668",,
expense.misc,NC,37,Transylvania County,2,1,2020,"3,606",,
expense.misc,NC,37,Transylvania County,2,2,2020,"4,382",,
expense.misc,NC,37,Transylvania County,2,3,2020,"5,358",,
expense.misc,NC,37,Transylvania County,2,4,2020,"6,160",,
expense.misc,NC,37,Transylvania County,3,0,2020,"3,162",,
expense.misc,NC,37,Transylvania County,3,1,2020,"4,163",,
expense.misc,NC,37,Transylvania County,3,2,2020,"4,913",,
expense.misc,NC,37,Transylvania County,3,3,2020,"5,846",,
expense.misc,NC,37,Transylvania County,3,4,2020,"6,561",,
expense.misc,NC,37,Tyrrell County,1,0,2020,"1,507",,
expense.misc,NC,37,Tyrrell County,1,1,2020,"2,961",,
expense.misc,NC,37,Tyrrell County,1,2,2020,"3,729",,
expense.misc,NC,37,Tyrrell County,1,3,2020,"4,833",,
expense.misc,NC,37,Tyrrell County,1,4,2020,"5,554",,
expense.misc,NC,37,Tyrrell County,2,0,2020,"2,675",,
expense.misc,NC,37,Tyrrell County,2,1,2020,"3,604",,
expense.misc,NC,37,Tyrrell County,2,2,2020,"4,346",,
expense.misc,NC,37,Tyrrell County,2,3,2020,"5,424",,
expense.misc,NC,37,Tyrrell County,2,4,2020,"6,193",,
expense.misc,NC,37,Tyrrell County,3,0,2020,"3,198",,
expense.misc,NC,37,Tyrrell County,3,1,2020,"4,302",,
expense.misc,NC,37,Tyrrell County,3,2,2020,"5,017",,
expense.misc,NC,37,Tyrrell County,3,3,2020,"5,907",,
expense.misc,NC,37,Tyrrell County,3,4,2020,"6,586",,
expense.misc,NC,37,Union County,1,0,2020,"1,968",,
expense.misc,NC,37,Union County,1,1,2020,"3,606",,
expense.misc,NC,37,Union County,1,2,2020,"4,678",,
expense.misc,NC,37,Union County,1,3,2020,"6,172",,
expense.misc,NC,37,Union County,1,4,2020,"7,200",,
expense.misc,NC,37,Union County,2,0,2020,"3,018",,
expense.misc,NC,37,Union County,2,1,2020,"4,252",,
expense.misc,NC,37,Union County,2,2,2020,"5,300",,
expense.misc,NC,37,Union County,2,3,2020,"6,769",,
expense.misc,NC,37,Union County,2,4,2020,"7,842",,
expense.misc,NC,37,Union County,3,0,2020,"3,522",,
expense.misc,NC,37,Union County,3,1,2020,"5,016",,
expense.misc,NC,37,Union County,3,2,2020,"6,038",,
expense.misc,NC,37,Union County,3,3,2020,"7,610",,
expense.misc,NC,37,Union County,3,4,2020,"8,600",,
expense.misc,NC,37,Vance County,1,0,2020,"1,502",,
expense.misc,NC,37,Vance County,1,1,2020,"2,838",,
expense.misc,NC,37,Vance County,1,2,2020,"3,553",,
expense.misc,NC,37,Vance County,1,3,2020,"4,581",,
expense.misc,NC,37,Vance County,1,4,2020,"5,257",,
expense.misc,NC,37,Vance County,2,0,2020,"2,616",,
expense.misc,NC,37,Vance County,2,1,2020,"3,434",,
expense.misc,NC,37,Vance County,2,2,2020,"4,128",,
expense.misc,NC,37,Vance County,2,3,2020,"5,133",,
expense.misc,NC,37,Vance County,2,4,2020,"5,850",,
expense.misc,NC,37,Vance County,3,0,2020,"3,029",,
expense.misc,NC,37,Vance County,3,1,2020,"4,056",,
expense.misc,NC,37,Vance County,3,2,2020,"4,728",,
expense.misc,NC,37,Vance County,3,3,2020,"5,592",,
expense.misc,NC,37,Vance County,3,4,2020,"6,235",,
expense.misc,NC,37,Wake County,1,0,2020,"2,092",,
expense.misc,NC,37,Wake County,1,1,2020,"3,825",,
expense.misc,NC,37,Wake County,1,2,2020,"4,942",,
expense.misc,NC,37,Wake County,1,3,2020,"6,427",,
expense.misc,NC,37,Wake County,1,4,2020,"7,497",,
expense.misc,NC,37,Wake County,2,0,2020,"3,185",,
expense.misc,NC,37,Wake County,2,1,2020,"4,478",,
expense.misc,NC,37,Wake County,2,2,2020,"5,569",,
expense.misc,NC,37,Wake County,2,3,2020,"7,028",,
expense.misc,NC,37,Wake County,2,4,2020,"8,145",,
expense.misc,NC,37,Wake County,3,0,2020,"3,720",,
expense.misc,NC,37,Wake County,3,1,2020,"5,204",,
expense.misc,NC,37,Wake County,3,2,2020,"6,268",,
expense.misc,NC,37,Wake County,3,3,2020,"7,895",,
expense.misc,NC,37,Wake County,3,4,2020,"8,925",,
expense.misc,NC,37,Warren County,1,0,2020,"1,458",,
expense.misc,NC,37,Warren County,1,1,2020,"2,892",,
expense.misc,NC,37,Warren County,1,2,2020,"3,640",,
expense.misc,NC,37,Warren County,1,3,2020,"4,650",,
expense.misc,NC,37,Warren County,1,4,2020,"5,356",,
expense.misc,NC,37,Warren County,2,0,2020,"2,592",,
expense.misc,NC,37,Warren County,2,1,2020,"3,507",,
expense.misc,NC,37,Warren County,2,2,2020,"4,232",,
expense.misc,NC,37,Warren County,2,3,2020,"5,218",,
expense.misc,NC,37,Warren County,2,4,2020,"5,967",,
expense.misc,NC,37,Warren County,3,0,2020,"3,091",,
expense.misc,NC,37,Warren County,3,1,2020,"4,101",,
expense.misc,NC,37,Warren County,3,2,2020,"4,801",,
expense.misc,NC,37,Warren County,3,3,2020,"5,875",,
expense.misc,NC,37,Warren County,3,4,2020,"6,544",,
expense.misc,NC,37,Washington County,1,0,2020,"1,418",,
expense.misc,NC,37,Washington County,1,1,2020,"2,876",,
expense.misc,NC,37,Washington County,1,2,2020,"3,613",,
expense.misc,NC,37,Washington County,1,3,2020,"4,687",,
expense.misc,NC,37,Washington County,1,4,2020,"5,384",,
expense.misc,NC,37,Washington County,2,0,2020,"2,546",,
expense.misc,NC,37,Washington County,2,1,2020,"3,481",,
expense.misc,NC,37,Washington County,2,2,2020,"4,196",,
expense.misc,NC,37,Washington County,2,3,2020,"5,247",,
expense.misc,NC,37,Washington County,2,4,2020,"5,985",,
expense.misc,NC,37,Washington County,3,0,2020,"3,063",,
expense.misc,NC,37,Washington County,3,1,2020,"4,137",,
expense.misc,NC,37,Washington County,3,2,2020,"4,829",,
expense.misc,NC,37,Washington County,3,3,2020,"5,819",,
expense.misc,NC,37,Washington County,3,4,2020,"6,480",,
expense.misc,NC,37,Watauga County,1,0,2020,"1,689",,
expense.misc,NC,37,Watauga County,1,1,2020,"3,267",,
expense.misc,NC,37,Watauga County,1,2,2020,"4,095",,
expense.misc,NC,37,Watauga County,1,3,2020,"5,229",,
expense.misc,NC,37,Watauga County,1,4,2020,"6,006",,
expense.misc,NC,37,Watauga County,2,0,2020,"2,876",,
expense.misc,NC,37,Watauga County,2,1,2020,"3,932",,
expense.misc,NC,37,Watauga County,2,2,2020,"4,731",,
expense.misc,NC,37,Watauga County,2,3,2020,"5,836",,
expense.misc,NC,37,Watauga County,2,4,2020,"6,666",,
expense.misc,NC,37,Watauga County,3,0,2020,"3,498",,
expense.misc,NC,37,Watauga County,3,1,2020,"4,630",,
expense.misc,NC,37,Watauga County,3,2,2020,"5,400",,
expense.misc,NC,37,Watauga County,3,3,2020,"6,269",,
expense.misc,NC,37,Watauga County,3,4,2020,"7,000",,
expense.misc,NC,37,Wayne County,1,0,2020,"1,550",,
expense.misc,NC,37,Wayne County,1,1,2020,"3,115",,
expense.misc,NC,37,Wayne County,1,2,2020,"3,909",,
expense.misc,NC,37,Wayne County,1,3,2020,"4,924",,
expense.misc,NC,37,Wayne County,1,4,2020,"5,679",,
expense.misc,NC,37,Wayne County,2,0,2020,"2,689",,
expense.misc,NC,37,Wayne County,2,1,2020,"3,721",,
expense.misc,NC,37,Wayne County,2,2,2020,"4,493",,
expense.misc,NC,37,Wayne County,2,3,2020,"5,486",,
expense.misc,NC,37,Wayne County,2,4,2020,"6,281",,
expense.misc,NC,37,Wayne County,3,0,2020,"3,236",,
expense.misc,NC,37,Wayne County,3,1,2020,"4,251",,
expense.misc,NC,37,Wayne County,3,2,2020,"5,002",,
expense.misc,NC,37,Wayne County,3,3,2020,"6,216",,
expense.misc,NC,37,Wayne County,3,4,2020,"6,936",,
expense.misc,NC,37,Wilkes County,1,0,2020,"1,420",,
expense.misc,NC,37,Wilkes County,1,1,2020,"2,928",,
expense.misc,NC,37,Wilkes County,1,2,2020,"3,721",,
expense.misc,NC,37,Wilkes County,1,3,2020,"4,836",,
expense.misc,NC,37,Wilkes County,1,4,2020,"5,588",,
expense.misc,NC,37,Wilkes County,2,0,2020,"2,545",,
expense.misc,NC,37,Wilkes County,2,1,2020,"3,535",,
expense.misc,NC,37,Wilkes County,2,2,2020,"4,305",,
expense.misc,NC,37,Wilkes County,2,3,2020,"5,398",,
expense.misc,NC,37,Wilkes County,2,4,2020,"6,191",,
expense.misc,NC,37,Wilkes County,3,0,2020,"3,069",,
expense.misc,NC,37,Wilkes County,3,1,2020,"4,184",,
expense.misc,NC,37,Wilkes County,3,2,2020,"4,930",,
expense.misc,NC,37,Wilkes County,3,3,2020,"5,888",,
expense.misc,NC,37,Wilkes County,3,4,2020,"6,603",,
expense.misc,NC,37,Wilson County,1,0,2020,"1,588",,
expense.misc,NC,37,Wilson County,1,1,2020,"2,955",,
expense.misc,NC,37,Wilson County,1,2,2020,"3,676",,
expense.misc,NC,37,Wilson County,1,3,2020,"4,656",,
expense.misc,NC,37,Wilson County,1,4,2020,"5,340",,
expense.misc,NC,37,Wilson County,2,0,2020,"2,719",,
expense.misc,NC,37,Wilson County,2,1,2020,"3,553",,
expense.misc,NC,37,Wilson County,2,2,2020,"4,253",,
expense.misc,NC,37,Wilson County,2,3,2020,"5,213",,
expense.misc,NC,37,Wilson County,2,4,2020,"5,935",,
expense.misc,NC,37,Wilson County,3,0,2020,"3,129",,
expense.misc,NC,37,Wilson County,3,1,2020,"4,110",,
expense.misc,NC,37,Wilson County,3,2,2020,"4,789",,
expense.misc,NC,37,Wilson County,3,3,2020,"5,551",,
expense.misc,NC,37,Wilson County,3,4,2020,"6,202",,
expense.misc,NC,37,Yadkin County,1,0,2020,"1,517",,
expense.misc,NC,37,Yadkin County,1,1,2020,"2,842",,
expense.misc,NC,37,Yadkin County,1,2,2020,"3,575",,
expense.misc,NC,37,Yadkin County,1,3,2020,"4,567",,
expense.misc,NC,37,Yadkin County,1,4,2020,"5,257",,
expense.misc,NC,37,Yadkin County,2,0,2020,"2,586",,
expense.misc,NC,37,Yadkin County,2,1,2020,"3,461",,
expense.misc,NC,37,Yadkin County,2,2,2020,"4,170",,
expense.misc,NC,37,Yadkin County,2,3,2020,"5,138",,
expense.misc,NC,37,Yadkin County,2,4,2020,"5,872",,
expense.misc,NC,37,Yadkin County,3,0,2020,"3,068",,
expense.misc,NC,37,Yadkin County,3,1,2020,"4,060",,
expense.misc,NC,37,Yadkin County,3,2,2020,"4,744",,
expense.misc,NC,37,Yadkin County,3,3,2020,"5,785",,
expense.misc,NC,37,Yadkin County,3,4,2020,"6,436",,
expense.misc,NC,37,Yancey County,1,0,2020,"1,429",,
expense.misc,NC,37,Yancey County,1,1,2020,"2,833",,
expense.misc,NC,37,Yancey County,1,2,2020,"3,537",,
expense.misc,NC,37,Yancey County,1,3,2020,"4,477",,
expense.misc,NC,37,Yancey County,1,4,2020,"5,138",,
expense.misc,NC,37,Yancey County,2,0,2020,"2,550",,
expense.misc,NC,37,Yancey County,2,1,2020,"3,441",,
expense.misc,NC,37,Yancey County,2,2,2020,"4,121",,
expense.misc,NC,37,Yancey County,2,3,2020,"5,037",,
expense.misc,NC,37,Yancey County,2,4,2020,"5,741",,
expense.misc,NC,37,Yancey County,3,0,2020,"3,070",,
expense.misc,NC,37,Yancey County,3,1,2020,"4,010",,
expense.misc,NC,37,Yancey County,3,2,2020,"4,665",,
expense.misc,NC,37,Yancey County,3,3,2020,"5,587",,
expense.misc,NC,37,Yancey County,3,4,2020,"6,210",,
expense.misc,NJ,34,Atlantic County,1,0,2020,"2,214",,
expense.misc,NJ,34,Atlantic County,1,1,2020,"3,988",,
expense.misc,NJ,34,Atlantic County,1,2,2020,"4,928",,
expense.misc,NJ,34,Atlantic County,1,3,2020,"6,373",,
expense.misc,NJ,34,Atlantic County,1,4,2020,"7,266",,
expense.misc,NJ,34,Atlantic County,2,0,2020,"3,459",,
expense.misc,NJ,34,Atlantic County,2,1,2020,"4,734",,
expense.misc,NJ,34,Atlantic County,2,2,2020,"5,648",,
expense.misc,NJ,34,Atlantic County,2,3,2020,"7,066",,
expense.misc,NJ,34,Atlantic County,2,4,2020,"8,007",,
expense.misc,NJ,34,Atlantic County,3,0,2020,"4,167",,
expense.misc,NJ,34,Atlantic County,3,1,2020,"5,610",,
expense.misc,NJ,34,Atlantic County,3,2,2020,"6,496",,
expense.misc,NJ,34,Atlantic County,3,3,2020,"7,720",,
expense.misc,NJ,34,Atlantic County,3,4,2020,"8,571",,
expense.misc,NJ,34,Bergen County,1,0,2020,"2,784",,
expense.misc,NJ,34,Bergen County,1,1,2020,"4,794",,
expense.misc,NJ,34,Bergen County,1,2,2020,"5,992",,
expense.misc,NJ,34,Bergen County,1,3,2020,"7,669",,
expense.misc,NJ,34,Bergen County,1,4,2020,"8,813",,
expense.misc,NJ,34,Bergen County,2,0,2020,"4,086",,
expense.misc,NJ,34,Bergen County,2,1,2020,"5,596",,
expense.misc,NJ,34,Bergen County,2,2,2020,"6,764",,
expense.misc,NJ,34,Bergen County,2,3,2020,"8,411",,
expense.misc,NJ,34,Bergen County,2,4,2020,"9,610",,
expense.misc,NJ,34,Bergen County,3,0,2020,"4,809",,
expense.misc,NJ,34,Bergen County,3,1,2020,"6,484",,
expense.misc,NJ,34,Bergen County,3,2,2020,"7,621",,
expense.misc,NJ,34,Bergen County,3,3,2020,"9,399",,
expense.misc,NJ,34,Bergen County,3,4,2020,"10,496",,
expense.misc,NJ,34,Burlington County,1,0,2020,"2,342",,
expense.misc,NJ,34,Burlington County,1,1,2020,"4,270",,
expense.misc,NJ,34,Burlington County,1,2,2020,"5,405",,
expense.misc,NJ,34,Burlington County,1,3,2020,"6,929",,
